doc_id,annotator,model,model_reported,attempts,input_tokens,output_tokens,latency_s,called_at_utc,prompt_fingerprint
GT-011,mistral-7b#r2,mistral:latest,mistral:latest,1,12725,209,6.1,2026-09-19T00:52:28.881886+00:00,53c7ce151f935769
GT-103,mistral-7b#r3,mistral:latest,mistral:latest,1,12552,204,5.93,2026-09-19T01:18:51.184011+00:00,53c7ce151f935769
GT-020,mistral-7b#r2,mistral:latest,mistral:latest,1,12972,190,5.82,2026-09-19T00:53:24.377419+00:00,53c7ce151f935769
GT-031,mistral-7b#r2,mistral:latest,mistral:latest,1,12788,190,5.64,2026-09-19T00:54:33.227460+00:00,53c7ce151f935769
GT-075,mistral-7b#r3,mistral:latest,mistral:latest,1,12667,201,5.87,2026-09-19T01:15:51.731942+00:00,53c7ce151f935769
GT-055,mistral-7b#r3,mistral:latest,mistral:latest,1,12805,233,7.11,2026-09-19T01:13:44.310329+00:00,53c7ce151f935769
GT-003,mistral-7b#r1,mistral:latest,mistral:latest,1,12386,208,6.1,2026-09-19T00:35:41.662134+00:00,53c7ce151f935769
GT-062,mistral-7b#r1,mistral:latest,mistral:latest,1,12702,190,5.58,2026-09-19T00:41:39.345445+00:00,53c7ce151f935769
GT-029,mistral-7b#r1,mistral:latest,mistral:latest,1,13124,200,7.05,2026-09-19T00:38:23.594261+00:00,53c7ce151f935769
GT-023,mistral-7b#r3,mistral:latest,mistral:latest,1,13106,273,8.17,2026-09-19T01:10:26.705557+00:00,53c7ce151f935769
GT-024,mistral-7b#r3,mistral:latest,mistral:latest,1,12854,190,5.67,2026-09-19T01:10:32.382246+00:00,53c7ce151f935769
GT-051,mistral-7b#r3,mistral:latest,mistral:latest,1,12710,212,6.21,2026-09-19T01:13:20.277591+00:00,53c7ce151f935769
GT-058,mistral-7b#r1,mistral:latest,mistral:latest,1,12687,190,5.57,2026-09-19T00:41:17.191762+00:00,53c7ce151f935769
GT-145,mistral-7b#r3,mistral:latest,mistral:latest,1,12642,232,6.76,2026-09-19T01:23:16.470467+00:00,53c7ce151f935769
GT-151,mistral-7b#r3,mistral:latest,mistral:latest,1,13494,190,6.22,2026-09-19T01:23:53.270978+00:00,53c7ce151f935769
GT-065,mistral-7b#r3,mistral:latest,mistral:latest,1,12637,225,6.55,2026-09-19T01:14:46.798289+00:00,53c7ce151f935769
GT-110,mistral-7b#r1,mistral:latest,mistral:latest,1,12753,201,5.9,2026-09-19T00:46:21.574151+00:00,53c7ce151f935769
GT-129,mistral-7b#r1,mistral:latest,mistral:latest,1,12929,190,6.2,2026-09-19T00:48:15.444174+00:00,53c7ce151f935769
GT-116,mistral-7b#r2,mistral:latest,mistral:latest,1,12772,205,6.04,2026-09-19T01:03:25.924618+00:00,53c7ce151f935769
GT-080,mistral-7b#r3,mistral:latest,mistral:latest,1,12681,190,5.57,2026-09-19T01:16:23.452509+00:00,53c7ce151f935769
GT-079,mistral-7b#r1,mistral:latest,mistral:latest,1,12823,190,5.66,2026-09-19T00:43:23.782981+00:00,53c7ce151f935769
GT-010,mistral-7b#r1,mistral:latest,mistral:latest,1,12693,190,5.66,2026-09-19T00:36:27.754346+00:00,53c7ce151f935769
GT-117,mistral-7b#r2,mistral:latest,mistral:latest,1,12722,236,6.82,2026-09-19T01:03:32.751088+00:00,53c7ce151f935769
GT-143,mistral-7b#r3,mistral:latest,mistral:latest,1,12711,226,6.59,2026-09-19T01:23:03.441290+00:00,53c7ce151f935769
GT-052,mistral-7b#r3,mistral:latest,mistral:latest,1,12565,190,5.52,2026-09-19T01:13:25.804292+00:00,53c7ce151f935769
GT-004,mistral-7b#r1,mistral:latest,mistral:latest,1,12686,190,5.81,2026-09-19T00:35:47.477339+00:00,53c7ce151f935769
GT-046,mistral-7b#r3,mistral:latest,mistral:latest,1,12678,224,6.5,2026-09-19T01:12:48.045592+00:00,53c7ce151f935769
GT-017,mistral-7b#r3,mistral:latest,mistral:latest,1,12644,217,6.34,2026-09-19T01:09:46.415019+00:00,53c7ce151f935769
GT-078,mistral-7b#r3,mistral:latest,mistral:latest,1,12527,190,5.45,2026-09-19T01:16:11.163840+00:00,53c7ce151f935769
GT-014,mistral-7b#r2,mistral:latest,mistral:latest,1,12547,205,5.97,2026-09-19T00:52:47.478759+00:00,53c7ce151f935769
GT-070,mistral-7b#r3,mistral:latest,mistral:latest,1,12725,190,5.8,2026-09-19T01:15:18.618988+00:00,53c7ce151f935769
GT-145,mistral-7b#r1,mistral:latest,mistral:latest,1,12642,190,5.59,2026-09-19T00:49:53.640697+00:00,53c7ce151f935769
GT-044,mistral-7b#r1,mistral:latest,mistral:latest,1,12730,190,5.88,2026-09-19T00:39:56.093488+00:00,53c7ce151f935769
GT-113,mistral-7b#r2,mistral:latest,mistral:latest,1,12600,241,6.86,2026-09-19T01:03:05.534300+00:00,53c7ce151f935769
GT-016,mistral-7b#r3,mistral:latest,mistral:latest,1,12646,190,5.61,2026-09-19T01:09:40.076965+00:00,53c7ce151f935769
GT-151,mistral-7b#r1,mistral:latest,mistral:latest,1,13494,190,6.4,2026-09-19T00:50:28.968753+00:00,53c7ce151f935769
GT-141,mistral-7b#r2,mistral:latest,mistral:latest,1,12772,213,6.26,2026-09-19T01:06:06.446106+00:00,53c7ce151f935769
GT-014,mistral-7b#r3,mistral:latest,mistral:latest,1,12547,197,6.04,2026-09-19T01:09:26.490015+00:00,53c7ce151f935769
GT-100,mistral-7b#r2,mistral:latest,mistral:latest,1,12893,212,6.35,2026-09-19T01:01:46.239772+00:00,53c7ce151f935769
GT-135,mistral-7b#r1,mistral:latest,mistral:latest,1,12623,190,6.13,2026-09-19T00:48:50.746718+00:00,53c7ce151f935769
GT-002,mistral-7b#r1,mistral:latest,mistral:latest,1,12455,199,6.0,2026-09-19T00:35:35.555105+00:00,53c7ce151f935769
GT-068,mistral-7b#r1,mistral:latest,mistral:latest,1,12820,198,5.93,2026-09-19T00:42:17.016204+00:00,53c7ce151f935769
GT-140,mistral-7b#r3,mistral:latest,mistral:latest,1,12676,207,6.03,2026-09-19T01:22:41.888813+00:00,53c7ce151f935769
GT-020,mistral-7b#r1,mistral:latest,mistral:latest,1,12972,190,6.17,2026-09-19T00:37:26.555679+00:00,53c7ce151f935769
GT-006,mistral-7b#r1,mistral:latest,mistral:latest,1,12643,198,6.14,2026-09-19T00:36:00.169083+00:00,53c7ce151f935769
GT-159,mistral-7b#r3,mistral:latest,mistral:latest,1,12649,194,5.72,2026-09-19T01:24:45.090589+00:00,53c7ce151f935769
GT-047,mistral-7b#r2,mistral:latest,mistral:latest,1,12587,198,5.66,2026-09-19T00:56:11.890521+00:00,53c7ce151f935769
GT-143,mistral-7b#r2,mistral:latest,mistral:latest,1,12711,190,5.59,2026-09-19T01:06:18.058721+00:00,53c7ce151f935769
GT-081,mistral-7b#r2,mistral:latest,mistral:latest,1,12717,206,6.02,2026-09-19T00:59:45.219625+00:00,53c7ce151f935769
GT-096,mistral-7b#r3,mistral:latest,mistral:latest,1,12771,217,6.35,2026-09-19T01:18:01.486079+00:00,53c7ce151f935769
GT-129,mistral-7b#r2,mistral:latest,mistral:latest,1,12929,205,6.23,2026-09-19T01:04:51.378410+00:00,53c7ce151f935769
GT-109,mistral-7b#r1,mistral:latest,mistral:latest,1,12786,190,5.68,2026-09-19T00:46:15.671914+00:00,53c7ce151f935769
GT-065,mistral-7b#r2,mistral:latest,mistral:latest,1,12637,244,7.48,2026-09-19T00:58:05.424164+00:00,53c7ce151f935769
GT-070,mistral-7b#r1,mistral:latest,mistral:latest,1,12725,208,6.13,2026-09-19T00:42:28.828469+00:00,53c7ce151f935769
GT-127,mistral-7b#r3,mistral:latest,mistral:latest,1,12739,254,7.34,2026-09-19T01:21:19.161780+00:00,53c7ce151f935769
GT-079,mistral-7b#r2,mistral:latest,mistral:latest,1,12823,190,5.74,2026-09-19T00:59:33.618032+00:00,53c7ce151f935769
GT-146,mistral-7b#r1,mistral:latest,mistral:latest,1,12957,219,6.67,2026-09-19T00:50:00.315700+00:00,53c7ce151f935769
GT-099,mistral-7b#r3,mistral:latest,mistral:latest,1,12870,211,6.32,2026-09-19T01:18:24.008656+00:00,53c7ce151f935769
GT-035,mistral-7b#r3,mistral:latest,mistral:latest,1,12768,253,7.36,2026-09-19T01:11:40.271209+00:00,53c7ce151f935769
GT-115,mistral-7b#r1,mistral:latest,mistral:latest,1,12520,219,6.31,2026-09-19T00:46:52.100588+00:00,53c7ce151f935769
GT-009,mistral-7b#r3,mistral:latest,mistral:latest,1,13025,190,5.96,2026-09-19T01:08:55.798297+00:00,53c7ce151f935769
GT-065,mistral-7b#r1,mistral:latest,mistral:latest,1,12637,190,5.63,2026-09-19T00:41:58.858337+00:00,53c7ce151f935769
GT-109,mistral-7b#r2,mistral:latest,mistral:latest,1,12786,213,6.24,2026-09-19T01:02:40.411659+00:00,53c7ce151f935769
GT-020,mistral-7b#r3,mistral:latest,mistral:latest,1,12972,190,5.81,2026-09-19T01:10:05.183956+00:00,53c7ce151f935769
GT-071,mistral-7b#r3,mistral:latest,mistral:latest,1,12791,190,5.69,2026-09-19T01:15:24.311941+00:00,53c7ce151f935769
GT-064,mistral-7b#r3,mistral:latest,mistral:latest,1,12430,210,5.88,2026-09-19T01:14:40.243209+00:00,53c7ce151f935769
GT-107,mistral-7b#r3,mistral:latest,mistral:latest,1,12611,202,5.89,2026-09-19T01:19:15.553617+00:00,53c7ce151f935769
GT-058,mistral-7b#r2,mistral:latest,mistral:latest,1,12687,223,6.84,2026-09-19T00:57:20.884012+00:00,53c7ce151f935769
GT-021,mistral-7b#r3,mistral:latest,mistral:latest,1,12986,211,6.38,2026-09-19T01:10:11.571695+00:00,53c7ce151f935769
GT-041,mistral-7b#r3,mistral:latest,mistral:latest,1,12491,221,6.25,2026-09-19T01:12:17.105344+00:00,53c7ce151f935769
GT-123,mistral-7b#r1,mistral:latest,mistral:latest,1,12770,190,5.66,2026-09-19T00:47:40.006638+00:00,53c7ce151f935769
GT-102,mistral-7b#r2,mistral:latest,mistral:latest,1,12707,227,6.61,2026-09-19T01:01:59.038715+00:00,53c7ce151f935769
GT-040,mistral-7b#r3,mistral:latest,mistral:latest,1,12588,216,6.24,2026-09-19T01:12:10.853171+00:00,53c7ce151f935769
GT-075,mistral-7b#r2,mistral:latest,mistral:latest,1,12667,212,6.18,2026-09-19T00:59:09.632059+00:00,53c7ce151f935769
GT-105,mistral-7b#r2,mistral:latest,mistral:latest,1,12660,212,6.1,2026-09-19T01:02:16.675843+00:00,53c7ce151f935769
GT-106,mistral-7b#r3,mistral:latest,mistral:latest,1,12617,190,5.61,2026-09-19T01:19:09.657774+00:00,53c7ce151f935769
GT-119,mistral-7b#r1,mistral:latest,mistral:latest,1,12644,267,7.68,2026-09-19T00:47:16.625770+00:00,53c7ce151f935769
GT-001,mistral-7b#r2,mistral:latest,mistral:latest,1,12786,207,6.09,2026-09-19T00:51:28.469045+00:00,53c7ce151f935769
GT-007,mistral-7b#r1,mistral:latest,mistral:latest,1,12730,295,8.51,2026-09-19T00:36:08.679840+00:00,53c7ce151f935769
GT-127,mistral-7b#r1,mistral:latest,mistral:latest,1,12739,190,5.63,2026-09-19T00:48:03.681199+00:00,53c7ce151f935769
GT-148,qwen3-8b#r3,qwen3:8b,qwen3:8b,1,10766,317,9.65,2026-09-19T02:39:53.279697+00:00,53c7ce151f935769
GT-052,qwen3-8b#r3,qwen3:8b,qwen3:8b,1,10780,290,9.46,2026-09-19T02:25:07.332564+00:00,53c7ce151f935769
GT-073,qwen3-8b#r3,qwen3:8b,qwen3:8b,1,10942,271,8.81,2026-09-19T02:28:15.858392+00:00,53c7ce151f935769
GT-004,qwen3-8b#r1,qwen3:8b,qwen3:8b,1,10886,241,7.45,2026-09-19T01:25:33.749042+00:00,53c7ce151f935769
GT-047,qwen3-8b#r3,qwen3:8b,qwen3:8b,1,10807,367,11.69,2026-09-19T02:24:19.487841+00:00,53c7ce151f935769
GT-140,qwen3-8b#r3,qwen3:8b,qwen3:8b,1,10892,378,11.87,2026-09-19T02:38:35.290952+00:00,53c7ce151f935769
GT-115,qwen3-8b#r2,qwen3:8b,qwen3:8b,1,10751,251,10.06,2026-09-19T02:06:04.087096+00:00,53c7ce151f935769
GT-155,qwen3-8b#r1,qwen3:8b,qwen3:8b,1,10727,387,12.44,2026-09-19T01:46:54.368163+00:00,53c7ce151f935769
GT-086,qwen3-8b#r2,qwen3:8b,qwen3:8b,1,10721,264,8.99,2026-09-19T02:00:59.541220+00:00,53c7ce151f935769
GT-129,qwen3-8b#r1,qwen3:8b,qwen3:8b,1,11135,251,8.17,2026-09-19T01:43:08.521539+00:00,53c7ce151f935769
GT-036,qwen3-8b#r1,qwen3:8b,qwen3:8b,1,10917,293,9.17,2026-09-19T01:30:07.150889+00:00,53c7ce151f935769
GT-107,qwen3-8b#r3,qwen3:8b,qwen3:8b,1,10846,264,8.41,2026-09-19T02:33:30.480130+00:00,53c7ce151f935769
GT-111,qwen3-8b#r2,qwen3:8b,qwen3:8b,1,10820,317,12.87,2026-09-19T02:05:17.499163+00:00,53c7ce151f935769
GT-058,qwen3-8b#r1,qwen3:8b,qwen3:8b,1,10907,272,8.43,2026-09-19T01:33:07.264593+00:00,53c7ce151f935769
GT-078,qwen3-8b#r3,qwen3:8b,qwen3:8b,1,10736,255,8.12,2026-09-19T02:29:10.632753+00:00,53c7ce151f935769
GT-064,qwen3-8b#r2,qwen3:8b,qwen3:8b,1,10662,263,8.21,2026-09-19T01:57:28.692372+00:00,53c7ce151f935769
GT-048,qwen3-8b#r2,qwen3:8b,qwen3:8b,1,10902,246,8.4,2026-09-19T01:55:13.986250+00:00,53c7ce151f935769
GT-140,qwen3-8b#r2,qwen3:8b,qwen3:8b,1,10892,234,11.01,2026-09-19T02:11:32.990901+00:00,53c7ce151f935769
GT-077,qwen3-8b#r3,qwen3:8b,qwen3:8b,1,10894,361,11.5,2026-09-19T02:29:02.505900+00:00,53c7ce151f935769
GT-123,qwen3-8b#r2,qwen3:8b,qwen3:8b,1,10937,237,11.35,2026-09-19T02:07:41.879104+00:00,53c7ce151f935769
GT-154,qwen3-8b#r1,qwen3:8b,qwen3:8b,1,10813,244,7.81,2026-09-19T01:46:41.918442+00:00,53c7ce151f935769
GT-077,qwen3-8b#r2,qwen3:8b,qwen3:8b,1,10894,299,9.54,2026-09-19T01:59:28.761559+00:00,53c7ce151f935769
GT-051,qwen3-8b#r3,qwen3:8b,qwen3:8b,1,10909,360,11.58,2026-09-19T02:24:57.863626+00:00,53c7ce151f935769
GT-131,qwen3-8b#r3,qwen3:8b,qwen3:8b,1,10760,193,6.48,2026-09-19T02:37:01.745733+00:00,53c7ce151f935769
GT-059,qwen3-8b#r1,qwen3:8b,qwen3:8b,1,10742,334,10.07,2026-09-19T01:33:17.335544+00:00,53c7ce151f935769
GT-022,qwen3-8b#r3,qwen3:8b,qwen3:8b,1,10893,299,9.56,2026-09-19T02:20:08.396118+00:00,53c7ce151f935769
GT-155,qwen3-8b#r2,qwen3:8b,qwen3:8b,1,10727,288,14.21,2026-09-19T02:15:16.793321+00:00,53c7ce151f935769
GT-140,qwen3-8b#r1,qwen3:8b,qwen3:8b,1,10892,259,8.0,2026-09-19T01:44:39.241661+00:00,53c7ce151f935769
GT-087,qwen3-8b#r3,qwen3:8b,qwen3:8b,1,10874,331,10.52,2026-09-19T02:30:30.339859+00:00,53c7ce151f935769
GT-063,qwen3-8b#r1,qwen3:8b,qwen3:8b,1,10879,294,9.03,2026-09-19T01:33:52.469877+00:00,53c7ce151f935769
GT-089,qwen3-8b#r3,qwen3:8b,qwen3:8b,1,10890,242,7.78,2026-09-19T02:30:46.458137+00:00,53c7ce151f935769
GT-020,qwen3-8b#r1,qwen3:8b,qwen3:8b,1,11120,291,9.1,2026-09-19T01:27:55.586095+00:00,53c7ce151f935769
GT-042,qwen3-8b#r2,qwen3:8b,qwen3:8b,1,10830,361,12.33,2026-09-19T01:54:21.632881+00:00,53c7ce151f935769
GT-104,qwen3-8b#r3,qwen3:8b,qwen3:8b,1,11060,328,10.67,2026-09-19T02:33:02.523667+00:00,53c7ce151f935769
GT-042,qwen3-8b#r3,qwen3:8b,qwen3:8b,1,10830,335,10.65,2026-09-19T02:23:21.545302+00:00,53c7ce151f935769
GT-104,qwen3-8b#r2,qwen3:8b,qwen3:8b,1,11060,392,16.11,2026-09-19T02:03:55.589383+00:00,53c7ce151f935769
GT-124,qwen3-8b#r3,qwen3:8b,qwen3:8b,1,11661,306,10.53,2026-09-19T02:36:00.669426+00:00,53c7ce151f935769
GT-072,qwen3-8b#r2,qwen3:8b,qwen3:8b,1,11006,275,8.86,2026-09-19T01:58:41.617604+00:00,53c7ce151f935769
GT-029,qwen3-8b#r3,qwen3:8b,qwen3:8b,1,11290,323,10.45,2026-09-19T02:21:16.402628+00:00,53c7ce151f935769
GT-145,qwen3-8b#r2,qwen3:8b,qwen3:8b,1,10852,291,14.17,2026-09-19T02:12:46.916100+00:00,53c7ce151f935769
GT-089,qwen3-8b#r2,qwen3:8b,qwen3:8b,1,10890,324,11.14,2026-09-19T02:01:30.586735+00:00,53c7ce151f935769
GT-121,qwen3-8b#r2,qwen3:8b,qwen3:8b,1,11031,262,13.35,2026-09-19T02:07:18.965736+00:00,53c7ce151f935769
GT-053,qwen3-8b#r1,qwen3:8b,qwen3:8b,1,11086,329,10.25,2026-09-19T01:32:27.646024+00:00,53c7ce151f935769
GT-007,qwen3-8b#r1,qwen3:8b,qwen3:8b,1,10919,305,9.36,2026-09-19T01:25:58.996452+00:00,53c7ce151f935769
GT-024,qwen3-8b#r2,qwen3:8b,qwen3:8b,1,11060,303,10.62,2026-09-19T01:51:25.207834+00:00,53c7ce151f935769
GT-009,qwen3-8b#r1,qwen3:8b,qwen3:8b,1,11219,248,7.92,2026-09-19T01:26:15.488899+00:00,53c7ce151f935769
GT-097,qwen3-8b#r1,qwen3:8b,qwen3:8b,1,11025,275,8.73,2026-09-19T01:38:37.150249+00:00,53c7ce151f935769
GT-130,qwen3-8b#r2,qwen3:8b,qwen3:8b,1,11101,288,14.63,2026-09-19T02:09:16.956801+00:00,53c7ce151f935769
GT-007,qwen3-8b#r3,qwen3:8b,qwen3:8b,1,10919,311,9.69,2026-09-19T02:17:48.229327+00:00,53c7ce151f935769
GT-093,qwen3-8b#r2,qwen3:8b,qwen3:8b,1,10894,255,8.82,2026-09-19T02:02:03.571491+00:00,53c7ce151f935769
GT-111,qwen3-8b#r3,qwen3:8b,qwen3:8b,1,10820,264,8.47,2026-09-19T02:34:04.287420+00:00,53c7ce151f935769
GT-099,qwen3-8b#r2,qwen3:8b,qwen3:8b,1,11079,278,9.03,2026-09-19T02:02:56.090946+00:00,53c7ce151f935769
GT-070,qwen3-8b#r2,qwen3:8b,qwen3:8b,1,10940,355,11.29,2026-09-19T01:58:24.763270+00:00,53c7ce151f935769
GT-116,qwen3-8b#r3,qwen3:8b,qwen3:8b,1,10952,262,8.43,2026-09-19T02:34:45.703945+00:00,53c7ce151f935769
GT-056,qwen3-8b#r2,qwen3:8b,qwen3:8b,1,10646,258,8.29,2026-09-19T01:56:23.069561+00:00,53c7ce151f935769
GT-117,qwen3-8b#r3,qwen3:8b,qwen3:8b,1,10920,262,8.44,2026-09-19T02:34:54.156349+00:00,53c7ce151f935769
GT-067,qwen3-8b#r2,qwen3:8b,qwen3:8b,1,10858,284,9.02,2026-09-19T01:57:54.072375+00:00,53c7ce151f935769
GT-107,qwen3-8b#r1,qwen3:8b,qwen3:8b,1,10846,219,6.84,2026-09-19T01:40:06.011155+00:00,53c7ce151f935769
GT-051,qwen3-8b#r1,qwen3:8b,qwen3:8b,1,10909,225,7.02,2026-09-19T01:32:09.535619+00:00,53c7ce151f935769
GT-023,qwen3-8b#r2,qwen3:8b,qwen3:8b,1,11233,258,9.38,2026-09-19T01:51:14.587206+00:00,53c7ce151f935769
GT-061,qwen3-8b#r2,qwen3:8b,qwen3:8b,1,10890,263,8.4,2026-09-19T01:57:03.545967+00:00,53c7ce151f935769
GT-149,qwen3-8b#r1,qwen3:8b,qwen3:8b,1,10897,230,8.01,2026-09-19T01:46:00.676202+00:00,53c7ce151f935769
GT-134,qwen3-8b#r3,qwen3:8b,qwen3:8b,1,10823,313,9.73,2026-09-19T02:37:32.056885+00:00,53c7ce151f935769
GT-059,qwen3-8b#r2,qwen3:8b,qwen3:8b,1,10742,273,8.61,2026-09-19T01:56:49.200536+00:00,53c7ce151f935769
GT-108,qwen3-8b#r3,qwen3:8b,qwen3:8b,1,10715,244,7.81,2026-09-19T02:33:38.290060+00:00,53c7ce151f935769
GT-150,qwen3-8b#r3,qwen3:8b,qwen3:8b,1,10866,334,10.3,2026-09-19T02:40:12.937084+00:00,53c7ce151f935769
GT-021,qwen3-8b#r3,qwen3:8b,qwen3:8b,1,11203,258,8.65,2026-09-19T02:19:58.831576+00:00,53c7ce151f935769
GT-123,qwen3-8b#r1,qwen3:8b,qwen3:8b,1,10937,230,9.26,2026-09-19T01:42:19.707001+00:00,53c7ce151f935769
GT-042,qwen3-8b#r1,qwen3:8b,qwen3:8b,1,10830,282,8.64,2026-09-19T01:30:58.007512+00:00,53c7ce151f935769
GT-156,qwen3-8b#r2,qwen3:8b,qwen3:8b,1,10845,206,10.39,2026-09-19T02:15:27.188085+00:00,53c7ce151f935769
GT-046,qwen3-8b#r2,qwen3:8b,qwen3:8b,1,10884,247,8.41,2026-09-19T01:54:58.012397+00:00,53c7ce151f935769
GT-132,qwen3-8b#r1,qwen3:8b,qwen3:8b,1,11113,207,6.72,2026-09-19T01:43:32.693780+00:00,53c7ce151f935769
GT-036,qwen3-8b#r3,qwen3:8b,qwen3:8b,1,10917,350,11.14,2026-09-19T02:22:22.185313+00:00,53c7ce151f935769
GT-105,qwen3-8b#r2,qwen3:8b,qwen3:8b,1,10884,270,11.08,2026-09-19T02:04:06.675738+00:00,53c7ce151f935769
GT-076,qwen3-8b#r1,qwen3:8b,qwen3:8b,1,10745,234,7.12,2026-09-19T01:35:43.546984+00:00,53c7ce151f935769
GT-086,qwen3-8b#r1,qwen3:8b,qwen3:8b,1,10721,409,12.32,2026-09-19T01:37:10.795190+00:00,53c7ce151f935769
GT-114,qwen3-8b#r3,qwen3:8b,qwen3:8b,1,11022,276,8.93,2026-09-19T02:34:29.704254+00:00,53c7ce151f935769
GT-004,qwen3-8b#r2,qwen3:8b,qwen3:8b,1,10886,260,8.3,2026-09-19T01:48:08.397627+00:00,53c7ce151f935769
GT-010,qwen3-8b#r1,qwen3:8b,qwen3:8b,1,10912,208,6.54,2026-09-19T01:26:22.034409+00:00,53c7ce151f935769
GT-082,qwen3-8b#r2,qwen3:8b,qwen3:8b,1,10957,286,9.48,2026-09-19T02:00:17.906221+00:00,53c7ce151f935769
GT-030,qwen3-8b#r1,qwen3:8b,qwen3:8b,1,10996,222,7.0,2026-09-19T01:29:13.944902+00:00,53c7ce151f935769
GT-157,qwen3-8b#r1,qwen3:8b,qwen3:8b,1,10700,219,6.91,2026-09-19T01:47:08.922584+00:00,53c7ce151f935769
GT-037,qwen3-8b#r2,qwen3:8b,qwen3:8b,1,11501,230,8.4,2026-09-19T01:53:32.405717+00:00,53c7ce151f935769
GT-159,qwen3-8b#r2,qwen3:8b,qwen3:8b,1,10862,267,13.38,2026-09-19T02:16:05.439230+00:00,53c7ce151f935769
GT-024,qwen3-8b#r3,qwen3:8b,qwen3:8b,1,11060,270,8.83,2026-09-19T02:20:27.220471+00:00,53c7ce151f935769
GT-033,qwen3-8b#r3,qwen3:8b,qwen3:8b,1,10948,253,7.94,2026-09-19T02:21:53.332427+00:00,53c7ce151f935769
GT-100,qwen3-8b#r1,qwen3:8b,qwen3:8b,1,11097,287,9.05,2026-09-19T01:39:03.213992+00:00,53c7ce151f935769
GT-002,qwen3-8b#r2,qwen3:8b,qwen3:8b,1,10678,218,6.96,2026-09-19T01:47:53.624343+00:00,53c7ce151f935769
GT-057,qwen3-8b#r2,qwen3:8b,qwen3:8b,1,10949,262,8.48,2026-09-19T01:56:31.553328+00:00,53c7ce151f935769
GT-159,qwen3-8b#r1,qwen3:8b,qwen3:8b,1,10862,254,8.45,2026-09-19T01:47:28.448260+00:00,53c7ce151f935769
GT-156,qwen3-8b#r1,qwen3:8b,qwen3:8b,1,10845,224,7.63,2026-09-19T01:47:02.003218+00:00,53c7ce151f935769
GT-111,qwen3-8b#r1,qwen3:8b,qwen3:8b,1,10820,288,8.84,2026-09-19T01:40:37.033184+00:00,53c7ce151f935769
GT-002,qwen3-8b#r1,qwen3:8b,qwen3:8b,1,10678,253,8.19,2026-09-19T01:25:20.140994+00:00,53c7ce151f935769
GT-087,qwen3-8b#r1,qwen3:8b,qwen3:8b,1,10874,276,8.52,2026-09-19T01:37:19.321586+00:00,53c7ce151f935769
GT-094,qwen3-8b#r1,qwen3:8b,qwen3:8b,1,10640,208,6.44,2026-09-19T01:38:11.459362+00:00,53c7ce151f935769
GT-141,qwen3-8b#r1,qwen3:8b,qwen3:8b,1,10928,246,7.65,2026-09-19T01:44:46.897228+00:00,53c7ce151f935769
GT-148,qwen3-8b#r1,qwen3:8b,qwen3:8b,1,10766,247,8.45,2026-09-19T01:45:52.665552+00:00,53c7ce151f935769
GT-156,qwen3-8b#r3,qwen3:8b,qwen3:8b,1,10845,204,6.43,2026-09-19T02:41:09.210891+00:00,53c7ce151f935769
GT-040,qwen3-8b#r3,qwen3:8b,qwen3:8b,1,10789,346,10.86,2026-09-19T02:23:02.154837+00:00,53c7ce151f935769
GT-128,qwen3-8b#r2,qwen3:8b,qwen3:8b,1,10896,308,14.55,2026-09-19T02:08:49.363732+00:00,53c7ce151f935769
GT-104,qwen3-8b#r1,qwen3:8b,qwen3:8b,1,11060,284,8.88,2026-09-19T01:39:39.950956+00:00,53c7ce151f935769
GT-057,qwen3-8b#r3,qwen3:8b,qwen3:8b,1,10949,307,9.87,2026-09-19T02:25:50.297807+00:00,53c7ce151f935769
GT-014,qwen3-8b#r2,qwen3:8b,qwen3:8b,1,10769,312,10.69,2026-09-19T01:49:44.988149+00:00,53c7ce151f935769
GT-071,qwen3-8b#r2,qwen3:8b,qwen3:8b,1,10989,245,7.98,2026-09-19T01:58:32.750579+00:00,53c7ce151f935769
GT-159,qwen3-8b#r3,qwen3:8b,qwen3:8b,1,10862,299,9.28,2026-09-19T02:41:34.916005+00:00,53c7ce151f935769
GT-115,qwen3-8b#r3,qwen3:8b,qwen3:8b,1,10751,240,7.56,2026-09-19T02:34:37.266641+00:00,53c7ce151f935769
GT-041,qwen3-8b#r2,qwen3:8b,qwen3:8b,1,10718,211,7.18,2026-09-19T01:54:09.300857+00:00,53c7ce151f935769
GT-032,qwen3-8b#r3,qwen3:8b,qwen3:8b,1,10922,252,7.84,2026-09-19T02:21:45.393810+00:00,53c7ce151f935769
GT-037,qwen3-8b#r3,qwen3:8b,qwen3:8b,1,11501,279,9.53,2026-09-19T02:22:31.714832+00:00,53c7ce151f935769
GT-019,qwen3-8b#r1,qwen3:8b,qwen3:8b,1,10930,277,8.53,2026-09-19T01:27:46.478888+00:00,53c7ce151f935769
GT-108,qwen3-8b#r2,qwen3:8b,qwen3:8b,1,10715,304,12.28,2026-09-19T02:04:40.920776+00:00,53c7ce151f935769
GT-106,qwen3-8b#r3,qwen3:8b,qwen3:8b,1,10832,355,11.24,2026-09-19T02:33:22.069748+00:00,53c7ce151f935769
GT-075,qwen3-8b#r2,qwen3:8b,qwen3:8b,1,10866,342,10.83,2026-09-19T01:59:12.358452+00:00,53c7ce151f935769
GT-064,qwen3-8b#r3,qwen3:8b,qwen3:8b,1,10662,282,8.84,2026-09-19T02:26:55.109541+00:00,53c7ce151f935769
